9_36_2.wav|3.5733150276272513e-06|0.3374326243659622|0.6070084297964947|0.0014257252988194684|0.0009767249698362135|0.00024761780087634213|0.051734450907703206|0.0011708535452802382
9_48_2.wav|8.22996669500985e-05|0.14876150248933098|0.495813331668737|0.003557001893031883|0.00016675056064995367|0.012000904236754182|0.1188659921210425|0.22075221736350345
7_41_2.wav|8.860621517278756e-06|1.9038448980128733e-06|0.10872866596833212|0.00016598053064914058|8.060812029115815e-08|0.5043143830825509|0.028587117443267803|0.358193007900664
3_27_3.wav|0.0006075599751409825|0.999086663969675|4.339908597765361e-06|2.883706153156112e-05|7.433685375198727e-06|1.2837529909783843e-06|0.0002630629447537685|8.187019347839012e-07
1_22_2.wav|8.028579305196947e-06|0.9991415666697699|0.0001894586995752452|0.00034296351583494583|3.798035155498979e-05|0.00021026421772760764|6.238015648947407e-05|7.3578097424417566e-06
9_27_4.wav|0.0003553322958532221|7.31635037314689e-05|0.729060719632044|0.004760483645962311|5.3765533058608496e-05|0.0005166292413180905|1.7150807429029144e-06|0.2651781910672897
6_38_0.wav|2.1030019767733122e-05|0.5566349008366472|0.05045616605327749|0.009075516125721717|0.00645183323240378|0.32475652706286606|0.02073051885304935|0.03187350781626668
4_27_3.wav|3.210383513150693e-05|0.9992352932605147|0.00015330633998791561|0.0003033429737344341|1.1152157338609244e-05|1.4798370811589782e-05|0.000246355132993757|3.6479294873837607e-06
6_23_4.wav|0.00039924604429706257|1.0673835186961493e-05|2.2066971873975505e-05|5.690798875051718e-05|2.2857454321565925e-07|0.7623317276014833|9.133954327294608e-05|0.23708780944059185
8_34_2.wav|3.846246835579338e-05|0.7290257825542505|0.24778075663154012|0.01956258564505344|6.791953779626287e-05|0.0007422351359174253|0.0027789908583897064|3.267168696593763e-06
1_36_3.wav|0.00048682633050316123|0.921726924040061|0.00017074620574689068|0.0644579426920907|0.0005598867221980329|0.00753012348703934|0.0036902101877534102|0.0013773403346075983
9_22_4.wav|4.9995344205357975e-06|0.0006852477982028885|0.0004568338053155868|0.010432685623581925|0.00022782201630786592|0.005736036034843919|0.9715480091155563|0.01090836607177095
2_41_3.wav|0.7848622724955506|1.668019990986832e-05|0.20827197542659015|4.992374934903243e-06|0.0010280695298467053|1.0534837010190617e-05|9.724598325245497e-08|0.005805377890174078
7_26_1.wav|4.08843935044199e-05|0.0026065064560874996|0.1711358424237239|0.32953481547464103|0.000916524489425212|0.2420378891639251|0.2501595828393724|0.003567954759320853
6_25_1.wav|2.311344086565249e-06|0.03928623418180493|0.0004386927702013111|0.06823233522265144|0.8240524645530737|0.06646330710644886|0.0013692706026346988|0.00015538421909850467
6_49_2.wav|0.000248662990347488|0.0001660883780716819|0.12761546065369092|0.0014010745986828199|0.8699393995228522|0.00038205500875874385|3.9667501801355275e-05|0.00020759134579413283
2_24_4.wav|0.04025374770914637|0.1847808038039471|0.05197113007892651|0.02661316193706696|0.11145296489419948|0.1615962378095021|0.4200793703861075|0.0032525833811044218
1_22_0.wav|0.0021501477063375486|0.4330738835902854|0.4817449129046327|0.003381081944409191|0.0036357033476869076|0.05391773427292346|0.022046086220561784|5.0450013163262784e-05
1_36_1.wav|0.00025136480875066763|0.14886557352675672|0.8107095267110421|0.002703153555147515|0.020676705184225992|0.015970050553936462|0.000647394175718506|0.00017623148442196806
9_26_4.wav|7.987047143336308e-07|0.007266205175218008|0.45234005762532276|0.006561946503484265|1.2031947851912768e-06|0.09056375963213097|0.2671527453071379|0.1761132838572066
7_39_1.wav|0.00015111544393193449|0.032836779579494685|0.5623606166302872|0.12810832129386315|0.0017057725664264486|0.0488236658421918|0.16136489087647693|0.06464883776732763
